Datetime,Open,High,Low,Close,Adj Close,Volume
2021-01-08 12:00:00-05:00,132.2407989501953,132.57000732421875,131.7100067138672,132.15499877929688,132.15499877929688,7163817
2021-01-08 12:30:00-05:00,132.15499877929688,132.25,131.52000427246094,131.6699981689453,131.6699981689453,4425075
2021-01-08 13:00:00-05:00,131.6699981689453,131.7949981689453,130.3699951171875,131.11500549316406,131.11500549316406,6057691
2021-01-08 13:30:00-05:00,131.1199951171875,131.22999572753906,130.22999572753906,131.00999450683594,131.00999450683594,5757846
2021-01-08 14:00:00-05:00,131.00489807128906,131.5500030517578,130.97000122070312,131.47500610351562,131.47500610351562,4373957
2021-01-08 14:30:00-05:00,131.47000122070312,131.55499267578125,131.08030700683594,131.44000244140625,131.44000244140625,3691693
2021-01-08 15:00:00-05:00,131.44000244140625,131.85000610351562,131.38999938964844,131.77349853515625,131.77349853515625,4702819
2021-01-08 15:30:00-05:00,131.77000427246094,132.2100067138672,131.6300048828125,131.99000549316406,131.99000549316406,8656786
2021-01-11 09:30:00-05:00,128.96499633789062,129.75,128.50999450683594,129.4250030517578,129.4250030517578,20292024
2021-01-11 10:00:00-05:00,129.41000366210938,130.1699981689453,129.3699951171875,130.0,130.0,9557954
2021-01-11 10:30:00-05:00,130.0,130.11000061035156,129.32009887695312,129.57000732421875,129.57000732421875,6485920
2021-01-11 11:00:00-05:00,129.55999755859375,129.63999938964844,129.02999877929688,129.5634002685547,129.5634002685547,5566603
2021-01-11 11:30:00-05:00,129.55999755859375,129.69000244140625,129.3000030517578,129.50999450683594,129.50999450683594,3894157
2021-01-11 12:00:00-05:00,129.50999450683594,129.85000610351562,129.35000610351562,129.7050018310547,129.7050018310547,3989502
2021-01-11 12:30:00-05:00,129.6999969482422,130.05999755859375,129.49000549316406,129.5500030517578,129.5500030517578,4107638
2021-01-11 13:00:00-05:00,129.5449981689453,129.92999267578125,129.4499969482422,129.61000061035156,129.61000061035156,4767223
2021-01-11 13:30:00-05:00,129.6199951171875,129.64999389648438,129.22000122070312,129.34500122070312,129.34500122070312,4487721
2021-01-11 14:00:00-05:00,129.34800720214844,129.34800720214844,128.94009399414062,129.00079345703125,129.00079345703125,4620012
2021-01-11 14:30:00-05:00,129.0,129.3300018310547,128.8699951171875,129.30999755859375,129.30999755859375,4489940
2021-01-11 15:00:00-05:00,129.30999755859375,129.44000244140625,128.69000244140625,128.73789978027344,128.73789978027344,5410031
2021-01-11 15:30:00-05:00,128.73500061035156,129.17999267578125,128.7176055908203,128.97999572753906,128.97999572753906,8720406
2021-01-12 09:30:00-05:00,128.5,129.6300048828125,128.10000610351562,128.36000061035156,128.36000061035156,15985800
2021-01-12 10:00:00-05:00,128.36500549316406,129.1300048828125,128.17999267578125,128.99969482421875,128.99969482421875,7043536
2021-01-12 10:30:00-05:00,129.02999877929688,129.3300018310547,128.75999450683594,128.91009521484375,128.91009521484375,6141356
2021-01-12 11:00:00-05:00,128.91000366210938,129.17999267578125,128.60000610351562,128.71389770507812,128.71389770507812,5228264
2021-01-12 11:30:00-05:00,128.7100067138672,128.72019958496094,128.14999389648438,128.35499572753906,128.35499572753906,5446555
2021-01-12 12:00:00-05:00,128.3583984375,128.38999938964844,126.86000061035156,127.60009765625,127.60009765625,11058953
2021-01-12 12:30:00-05:00,127.6050033569336,127.98999786376953,127.4800033569336,127.94499969482422,127.94499969482422,4304252
2021-01-12 13:00:00-05:00,127.94999694824219,128.3800048828125,127.70999908447266,128.2834014892578,128.2834014892578,4429790
2021-01-12 13:30:00-05:00,128.2823028564453,128.44000244140625,128.0800018310547,128.19500732421875,128.19500732421875,3612479
2021-01-12 14:00:00-05:00,128.19500732421875,128.63999938964844,128.1699981689453,128.49400329589844,128.49400329589844,4105700
2021-01-12 14:30:00-05:00,128.49099731445312,128.7899932861328,128.0800018310547,128.39999389648438,128.39999389648438,4691867
2021-01-12 15:00:00-05:00,128.39999389648438,128.6699981689453,128.20010375976562,128.5399932861328,128.5399932861328,4176125
2021-01-12 15:30:00-05:00,128.52999877929688,129.19000244140625,128.47000122070312,128.8199005126953,128.8199005126953,7869307
2021-01-13 09:30:00-05:00,128.75999450683594,130.13290405273438,128.49000549316406,129.8300018310547,129.8300018310547,14762607
2021-01-13 10:00:00-05:00,129.77999877929688,130.16000366210938,129.32000732421875,130.0435028076172,130.0435028076172,8463189
2021-01-13 10:30:00-05:00,130.0500030517578,131.25999450683594,130.0500030517578,131.02999877929688,131.02999877929688,8925751
2021-01-13 11:00:00-05:00,131.031005859375,131.44000244140625,130.82000732421875,131.25,131.25,6837465
2021-01-13 11:30:00-05:00,131.24000549316406,131.4499969482422,130.72149658203125,131.14999389648438,131.14999389648438,6182258
2021-01-13 12:00:00-05:00,131.16000366210938,131.19000244140625,130.5,130.72300720214844,130.72300720214844,5705565
2021-01-13 12:30:00-05:00,130.72500610351562,131.18499755859375,130.41000366210938,131.1300048828125,131.1300048828125,5159068
2021-01-13 13:00:00-05:00,131.1199951171875,131.2899932861328,130.77000427246094,130.88999938964844,130.88999938964844,3375688
2021-01-13 13:30:00-05:00,130.88499450683594,131.0886993408203,130.78500366210938,130.85499572753906,130.85499572753906,2477468
2021-01-13 14:00:00-05:00,130.85499572753906,131.1999969482422,130.73060607910156,130.92050170898438,130.92050170898438,3585441
2021-01-13 14:30:00-05:00,130.9199981689453,131.13999938964844,130.83999633789062,131.00010681152344,131.00010681152344,3038247
2021-01-13 15:00:00-05:00,131.00999450683594,131.0800018310547,130.6300048828125,130.6750030517578,130.6750030517578,3223679
2021-01-13 15:30:00-05:00,130.6750030517578,131.1300048828125,130.60000610351562,130.88999938964844,130.88999938964844,6948730
2021-01-14 09:30:00-05:00,130.58999633789062,130.6999969482422,129.82000732421875,130.00999450683594,130.00999450683594,13892370
2021-01-14 10:00:00-05:00,130.00999450683594,130.36000061035156,129.60000610351562,130.25,130.25,7856323
2021-01-14 10:30:00-05:00,130.2550048828125,130.8699951171875,130.0399932861328,130.62289428710938,130.62289428710938,7467789
2021-01-14 11:00:00-05:00,130.6300048828125,130.6999969482422,130.14999389648438,130.39500427246094,130.39500427246094,4562891
2021-01-14 11:30:00-05:00,130.3975067138672,130.5093994140625,129.86000061035156,129.99989318847656,129.99989318847656,4228946
2021-01-14 12:00:00-05:00,129.9949951171875,130.0800018310547,129.75999450683594,130.02000427246094,130.02000427246094,3562943
2021-01-14 12:30:00-05:00,130.02000427246094,130.1999969482422,129.5399932861328,130.1300048828125,130.1300048828125,4417289
2021-01-14 13:00:00-05:00,130.13229370117188,130.13259887695312,129.72000122070312,129.77310180664062,129.77310180664062,3186416
2021-01-14 13:30:00-05:00,129.77000427246094,129.91000366210938,129.5,129.52999877929688,129.52999877929688,3344612
2021-01-14 14:00:00-05:00,129.52000427246094,129.74000549316406,129.35000610351562,129.47189331054688,129.47189331054688,4319332
2021-01-14 14:30:00-05:00,129.47079467773438,129.6300048828125,129.2899932861328,129.625,129.625,4009135
2021-01-14 15:00:00-05:00,129.6230926513672,129.72999572753906,128.89999389648438,129.02999877929688,129.02999877929688,8051367
2021-01-14 15:30:00-05:00,129.0399932861328,129.44000244140625,128.75999450683594,128.91000366210938,128.91000366210938,9668748
2021-01-15 09:30:00-05:00,128.77999877929688,130.2241973876953,128.63999938964844,129.14999389648438,129.14999389648438,19575479
2021-01-15 10:00:00-05:00,129.1540069580078,129.16000366210938,127.5,128.27000427246094,128.27000427246094,11802965
2021-01-15 10:30:00-05:00,128.25999450683594,128.4499969482422,127.93000030517578,128.22500610351562,128.22500610351562,8114923
2021-01-15 11:00:00-05:00,128.2248992919922,129.32000732421875,127.59239959716797,129.3000030517578,129.3000030517578,8319476
2021-01-15 11:30:00-05:00,129.2899932861328,129.35000610351562,128.72000122070312,128.75,128.75,7861322
2021-01-15 12:00:00-05:00,128.7550048828125,128.8000030517578,128.25,128.25999450683594,128.25999450683594,4708307
2021-01-15 12:30:00-05:00,128.26010131835938,128.7100067138672,128.19000244140625,128.48500061035156,128.48500061035156,3734426
2021-01-15 13:00:00-05:00,128.47999572753906,128.92990112304688,128.27000427246094,128.64999389648438,128.64999389648438,3469536
