Datetime,Open,High,Low,Close,Adj Close,Volume
2020-12-07 09:30:00-05:00,122.30999755859375,124.5,122.25,124.44999694824219,124.44999694824219,17873135
2020-12-07 10:00:00-05:00,124.44000244140625,124.55000305175781,123.69719696044922,123.83999633789062,123.83999633789062,9222913
2020-12-07 10:30:00-05:00,123.8499984741211,124.23999786376953,123.69999694824219,124.03500366210938,124.03500366210938,5165395
2020-12-07 11:00:00-05:00,124.02999877929688,124.3499984741211,123.7300033569336,124.13999938964844,124.13999938964844,4915677
2020-12-07 11:30:00-05:00,124.125,124.36000061035156,123.99500274658203,124.08989715576172,124.08989715576172,3354110
2020-12-07 12:00:00-05:00,124.08999633789062,124.20500183105469,123.79000091552734,124.16929626464844,124.16929626464844,3984670
2020-12-07 12:30:00-05:00,124.16500091552734,124.2699966430664,124.06999969482422,124.07499694824219,124.07499694824219,2993108
2020-12-07 13:00:00-05:00,124.0770034790039,124.08999633789062,123.80000305175781,123.86990356445312,123.86990356445312,3500278
2020-12-07 13:30:00-05:00,123.86000061035156,123.9800033569336,123.41000366210938,123.90499877929688,123.90499877929688,4424587
2020-12-07 14:00:00-05:00,123.91000366210938,124.20999908447266,123.7699966430664,124.12010192871094,124.12010192871094,3536303
2020-12-07 14:30:00-05:00,124.12590026855469,124.29000091552734,123.94999694824219,124.01000213623047,124.01000213623047,3013229
2020-12-07 15:00:00-05:00,124.02850341796875,124.05000305175781,123.59500122070312,123.81999969482422,123.81999969482422,3956828
2020-12-07 15:30:00-05:00,123.82499694824219,123.9000015258789,123.30000305175781,123.80000305175781,123.80000305175781,6408040
2020-12-08 09:30:00-05:00,124.37000274658203,124.56999969482422,123.49079895019531,123.8947982788086,123.8947982788086,14319156
2020-12-08 10:00:00-05:00,123.8499984741211,124.22000122070312,123.23059844970703,123.32630157470703,123.32630157470703,8151367
2020-12-08 10:30:00-05:00,123.33999633789062,123.45999908447266,123.08999633789062,123.33930206298828,123.33930206298828,4436214
2020-12-08 11:00:00-05:00,123.33499908447266,123.54000091552734,123.16999816894531,123.48500061035156,123.48500061035156,3733351
2020-12-08 11:30:00-05:00,123.48999786376953,123.91999816894531,123.44499969482422,123.88999938964844,123.88999938964844,3704087
2020-12-08 12:00:00-05:00,123.88500213623047,124.1500015258789,123.8550033569336,124.06800079345703,124.06800079345703,3768648
2020-12-08 12:30:00-05:00,124.05999755859375,124.40499877929688,124.03500366210938,124.29630279541016,124.29630279541016,3414963
2020-12-08 13:00:00-05:00,124.29499816894531,124.83000183105469,124.2300033569336,124.69999694824219,124.69999694824219,5113344
2020-12-08 13:30:00-05:00,124.70500183105469,124.87000274658203,124.44999694824219,124.76000213623047,124.76000213623047,4389420
2020-12-08 14:00:00-05:00,124.76080322265625,124.8499984741211,124.38999938964844,124.77999877929688,124.77999877929688,4513619
2020-12-08 14:30:00-05:00,124.77839660644531,124.95999908447266,124.66999816894531,124.95010375976562,124.95010375976562,4118673
2020-12-08 15:00:00-05:00,124.95999908447266,124.9800033569336,124.69999694824219,124.83000183105469,124.83000183105469,3889984
2020-12-08 15:30:00-05:00,124.83499908447266,124.9000015258789,124.32499694824219,124.33000183105469,124.33000183105469,7093786
2020-12-09 09:30:00-05:00,124.52999877929688,125.94999694824219,123.86000061035156,125.86000061035156,125.86000061035156,18052550
2020-12-09 10:00:00-05:00,125.8499984741211,125.9000015258789,124.58999633789062,125.08999633789062,125.08999633789062,9100296
2020-12-09 10:30:00-05:00,125.0999984741211,125.47000122070312,124.80000305175781,125.41000366210938,125.41000366210938,5313812
